ID_Ticket,Fecha,ID_Cliente,ID_Vendedor,ID_Producto,Cantidad,Total_Venta,Metodo_Pago,Hora
TKT-6703,2025-10-02,C014,V002,P006,2,33000,Transferencia,19
TKT-7049,2025-10-02,C016,V005,P010,1,28000,Transferencia,8
TKT-6686,2025-10-02,C030,V005,P002,2,116000,Efectivo,13
TKT-6076,2025-10-02,C020,V002,P009,3,45000,Transferencia,11
TKT-5353,2025-10-02,C017,V006,P006,1,16500,Tarjeta Débito,10
TKT-6469,2025-10-03,C020,V004,P004,2,37000,Transferencia,18
TKT-7577,2025-10-03,C017,V001,P008,2,12000,Efectivo,3
TKT-6315,2025-10-03,C019,V006,P004,2,37000,Tarjeta Débito,16
TKT-6205,2025-10-03,C005,V001,P009,1,15000,Tarjeta Débito,20
TKT-7447,2025-10-03,C016,V004,P002,2,116000,Tarjeta Débito,14
TKT-5088,2025-10-03,C020,V001,P010,1,28000,Transferencia,19
TKT-5425,2025-10-03,C027,V002,P012,3,24000,Transferencia,6
TKT-6604,2025-10-03,C016,V005,P004,2,37000,Tarjeta Débito,11
TKT-6029,2025-10-03,C009,V004,P005,1,15000,Tarjeta Débito,9
TKT-6263,2025-10-03,C010,V001,P004,2,37000,Transferencia,17
TKT-7681,2025-10-04,C029,V006,P006,1,16500,Transferencia,21
TKT-7488,2025-10-04,C003,V005,P012,3,24000,Tarjeta Débito,9
TKT-7511,2025-10-04,C008,V002,P003,2,196000,Tarjeta Débito,15
TKT-6411,2025-10-04,C028,V003,P007,2,27000,Tarjeta Débito,8
TKT-6956,2025-10-04,C027,V001,P007,1,13500,Efectivo,14
TKT-7671,2025-10-04,C009,V002,P012,5,40000,Tarjeta Débito,12
TKT-7438,2025-10-05,C011,V004,P002,2,116000,Tarjeta Débito,20
TKT-5988,2025-10-05,C025,V003,P007,1,13500,Transferencia,15
TKT-5280,2025-10-05,C028,V003,P001,2,130000,Efectivo,10
TKT-5049,2025-10-05,C017,V001,P002,2,116000,Tarjeta Débito,7
TKT-5579,2025-10-05,C001,V001,P003,1,98000,Tarjeta Crédito,8
TKT-5366,2025-10-05,C002,V006,P008,2,12000,Efectivo,9
TKT-7174,2025-10-05,C023,V005,P006,1,16500,Transferencia,9
TKT-6612,2025-10-06,C030,V003,P007,1,13500,Transferencia,18
TKT-5805,2025-10-06,C025,V003,P008,2,12000,Tarjeta Crédito,14
TKT-7576,2025-10-06,C024,V005,P001,1,65000,Tarjeta Crédito,13
TKT-5801,2025-10-06,C011,V005,P006,1,16500,Efectivo,7
TKT-6001,2025-10-06,C005,V002,P007,2,27000,Transferencia,18
TKT-6207,2025-10-06,C027,V003,P002,2,116000,Tarjeta Crédito,16
TKT-6910,2025-10-06,C012,V003,P005,1,15000,Efectivo,6
TKT-7660,2025-10-06,C024,V002,P010,4,112000,Efectivo,16
TKT-7827,2025-10-06,C003,V006,P008,1,6000,Tarjeta Crédito,13
TKT-6974,2025-10-06,C028,V005,P009,4,60000,Efectivo,7
TKT-7460,2025-10-06,C003,V005,P008,2,12000,Tarjeta Débito,12
TKT-5679,2025-10-07,C022,V002,P009,1,15000,Efectivo,12
TKT-5132,2025-10-07,C017,V001,P002,1,58000,Tarjeta Crédito,8
TKT-6846,2025-10-07,C006,V004,P007,2,27000,Tarjeta Crédito,19
TKT-5247,2025-10-07,C030,V002,P004,1,18500,Tarjeta Débito,18
TKT-5355,2025-10-07,C024,V005,P003,1,98000,Transferencia,16
TKT-5126,2025-10-07,C010,V002,P007,2,27000,Transferencia,12
TKT-5085,2025-10-07,C014,V004,P007,2,27000,Tarjeta Crédito,11
TKT-6842,2025-10-07,C023,V004,P007,1,13500,Transferencia,15
TKT-6623,2025-10-07,C012,V004,P005,2,30000,Tarjeta Crédito,13
TKT-5349,2025-10-08,C003,V004,P010,1,28000,Tarjeta Crédito,6
TKT-6713,2025-10-08,C010,V002,P006,2,33000,Tarjeta Crédito,13
TKT-6234,2025-10-08,C003,V005,P002,1,58000,Efectivo,17
TKT-5909,2025-10-08,C025,V003,P010,2,56000,Tarjeta Crédito,12
TKT-6845,2025-10-08,C017,V005,P007,2,27000,Transferencia,6
TKT-7207,2025-10-09,C022,V002,P011,1,12000,Efectivo,17
TKT-7610,2025-10-09,C025,V004,P001,1,65000,Transferencia,9
TKT-7741,2025-10-09,C002,V004,P012,5,40000,Tarjeta Débito,9
TKT-7873,2025-10-09,C020,V005,P009,3,45000,Tarjeta Débito,8
TKT-6228,2025-10-09,C026,V004,P004,1,18500,Efectivo,10
TKT-5508,2025-10-09,C007,V006,P009,1,15000,Tarjeta Crédito,17
TKT-7199,2025-10-09,C024,V001,P010,1,28000,Tarjeta Débito,13
TKT-5169,2025-10-09,C028,V006,P008,1,6000,Tarjeta Crédito,9
TKT-5795,2025-10-09,C006,V004,P006,1,16500,Transferencia,18
TKT-7670,2025-10-09,C023,V005,P007,2,27000,Tarjeta Crédito,18
TKT-5219,2025-10-09,C016,V003,P003,1,98000,Efectivo,18
TKT-5428,2025-10-10,C004,V001,P003,1,98000,Transferencia,9
TKT-6152,2025-10-10,C026,V004,P009,3,45000,Tarjeta Débito,12
TKT-6295,2025-10-10,C024,V005,P009,3,45000,Efectivo,21
TKT-5324,2025-10-10,C021,V003,P004,2,37000,Efectivo,17
TKT-7382,2025-10-10,C013,V003,P007,1,13500,Tarjeta Crédito,4
TKT-7002,2025-10-10,C016,V002,P011,5,60000,Transferencia,6
TKT-5813,2025-10-10,C010,V003,P009,1,15000,Tarjeta Crédito,12
TKT-6421,2025-10-11,C019,V006,P009,1,15000,Transferencia,19
TKT-5388,2025-10-11,C022,V002,P009,5,75000,Tarjeta Débito,13
TKT-7086,2025-10-11,C016,V002,P007,1,13500,Tarjeta Débito,12
TKT-5602,2025-10-11,C024,V003,P007,2,27000,Tarjeta Débito,7
TKT-6946,2025-10-11,C029,V001,P002,1,58000,Transferencia,15
TKT-6360,2025-10-12,C021,V005,P008,2,12000,Tarjeta Crédito,18
TKT-5351,2025-10-12,C002,V004,P010,3,84000,Efectivo,11
TKT-5699,2025-10-12,C017,V006,P009,5,75000,Tarjeta Crédito,17
TKT-5456,2025-10-12,C029,V005,P011,2,24000,Tarjeta Débito,20
TKT-7937,2025-10-12,C029,V005,P012,3,24000,Transferencia,9
TKT-7747,2025-10-12,C022,V006,P010,1,28000,Tarjeta Crédito,13
TKT-6357,2025-10-12,C021,V003,P004,2,37000,Tarjeta Crédito,10
TKT-6376,2025-10-12,C015,V004,P008,1,6000,Tarjeta Crédito,17
TKT-6398,2025-10-12,C027,V002,P006,1,16500,Tarjeta Débito,14
TKT-5044,2025-10-13,C029,V003,P012,1,8000,Transferencia,15
TKT-7425,2025-10-14,C009,V001,P010,5,140000,Tarjeta Débito,17
TKT-6206,2025-10-14,C022,V001,P007,1,13500,Transferencia,11
TKT-7366,2025-10-14,C012,V006,P003,1,98000,Efectivo,19
TKT-6809,2025-10-14,C002,V003,P011,2,24000,Efectivo,13
TKT-5251,2025-10-14,C009,V005,P008,1,6000,Efectivo,8
TKT-6773,2025-10-14,C024,V006,P002,1,58000,Transferencia,16
TKT-6867,2025-10-14,C002,V005,P007,1,13500,Efectivo,17
TKT-5438,2025-10-14,C011,V003,P009,2,30000,Tarjeta Débito,10
TKT-7622,2025-10-14,C012,V002,P011,3,36000,Tarjeta Crédito,18
TKT-5295,2025-10-15,C001,V003,P004,1,18500,Tarjeta Crédito,19
TKT-5819,2025-10-15,C030,V001,P007,1,13500,Tarjeta Crédito,9
TKT-5442,2025-10-15,C016,V004,P011,5,60000,Efectivo,21
TKT-5962,2025-10-15,C020,V003,P004,1,18500,Tarjeta Débito,8
TKT-7413,2025-10-15,C025,V006,P009,3,45000,Transferencia,9
TKT-5090,2025-10-15,C017,V002,P001,2,130000,Efectivo,8
TKT-5877,2025-10-15,C009,V006,P011,1,12000,Tarjeta Crédito,18
TKT-5019,2025-10-15,C008,V001,P010,2,56000,Transferencia,15
TKT-5020,2025-10-15,C027,V002,P005,1,15000,Tarjeta Débito,8
TKT-5444,2025-10-16,C023,V004,P007,1,13500,Transferencia,12
TKT-6471,2025-10-16,C025,V005,P006,2,33000,Tarjeta Débito,15
TKT-6329,2025-10-16,C021,V005,P002,2,116000,Tarjeta Crédito,7
TKT-6733,2025-10-16,C020,V006,P006,1,16500,Transferencia,18
TKT-5231,2025-10-16,C021,V004,P003,1,98000,Efectivo,17
TKT-7252,2025-10-16,C021,V005,P012,4,32000,Tarjeta Crédito,13
TKT-5111,2025-10-16,C024,V006,P008,2,12000,Tarjeta Crédito,20
TKT-7456,2025-10-17,C024,V003,P001,1,65000,Tarjeta Débito,11
TKT-5510,2025-10-17,C002,V005,P011,5,60000,Tarjeta Crédito,21
TKT-6453,2025-10-17,C020,V004,P011,3,36000,Tarjeta Crédito,16
TKT-5949,2025-10-17,C009,V003,P011,5,60000,Tarjeta Crédito,15
TKT-6455,2025-10-17,C023,V002,P002,2,116000,Tarjeta Débito,8
TKT-5032,2025-10-17,C015,V001,P008,2,12000,Tarjeta Crédito,18
TKT-5103,2025-10-17,C016,V001,P012,2,16000,Tarjeta Crédito,11
TKT-6058,2025-10-17,C011,V001,P001,1,65000,Tarjeta Débito,8
TKT-7433,2025-10-18,C008,V002,P003,1,98000,Tarjeta Débito,1
TKT-6637,2025-10-18,C028,V002,P009,4,60000,Efectivo,14
TKT-5043,2025-10-18,C017,V001,P001,1,65000,Transferencia,13
TKT-5058,2025-10-18,C014,V006,P011,4,48000,Tarjeta Débito,16
TKT-6871,2025-10-18,C028,V005,P009,5,75000,Tarjeta Débito,18
TKT-7586,2025-10-19,C005,V001,P003,1,98000,Tarjeta Crédito,7
TKT-6428,2025-10-19,C006,V004,P009,5,75000,Tarjeta Débito,17
TKT-5888,2025-10-19,C018,V001,P012,4,32000,Efectivo,8
TKT-7944,2025-10-19,C022,V005,P008,2,12000,Efectivo,18
TKT-7128,2025-10-19,C027,V003,P006,2,33000,Tarjeta Débito,17
TKT-5407,2025-10-19,C002,V001,P009,5,75000,Tarjeta Débito,13
TKT-6778,2025-10-19,C013,V004,P010,2,56000,Efectivo,16
TKT-5605,2025-10-19,C027,V006,P001,1,65000,Transferencia,10
TKT-7448,2025-10-20,C025,V004,P012,2,16000,Efectivo,12
TKT-6418,2025-10-20,C022,V005,P007,2,27000,Efectivo,18
TKT-6442,2025-10-20,C023,V006,P012,3,24000,Efectivo,12
TKT-7583,2025-10-20,C008,V002,P009,1,15000,Tarjeta Crédito,10
TKT-7722,2025-10-20,C003,V003,P003,2,196000,Tarjeta Crédito,12
TKT-6062,2025-10-20,C030,V002,P009,3,45000,Efectivo,18
TKT-7215,2025-10-20,C021,V006,P004,1,18500,Efectivo,10
TKT-5641,2025-10-20,C012,V005,P012,2,16000,Tarjeta Crédito,8
TKT-5377,2025-10-20,C013,V003,P008,1,6000,Tarjeta Débito,16
TKT-5363,2025-10-20,C022,V005,P004,1,18500,Efectivo,18
TKT-6592,2025-10-21,C008,V002,P009,2,30000,Tarjeta Débito,7
TKT-7634,2025-10-21,C004,V006,P005,1,15000,Efectivo,9
TKT-6352,2025-10-21,C009,V003,P002,1,58000,Tarjeta Crédito,8
TKT-6143,2025-10-21,C002,V004,P004,2,37000,Efectivo,10
TKT-5463,2025-10-21,C010,V003,P012,1,8000,Transferencia,12
TKT-7746,2025-10-21,C027,V005,P006,2,33000,Efectivo,17
TKT-6006,2025-10-22,C017,V003,P004,2,37000,Efectivo,15
TKT-7494,2025-10-22,C010,V003,P004,1,18500,Tarjeta Crédito,15
TKT-5189,2025-10-22,C029,V001,P006,1,16500,Efectivo,10
TKT-5734,2025-10-22,C021,V004,P003,1,98000,Transferencia,18
TKT-7080,2025-10-22,C009,V004,P007,1,13500,Tarjeta Crédito,12
TKT-6349,2025-10-22,C028,V006,P005,1,15000,Tarjeta Débito,20
TKT-7522,2025-10-23,C008,V003,P004,2,37000,Efectivo,15
TKT-6000,2025-10-23,C001,V003,P005,1,15000,Tarjeta Débito,8
TKT-5627,2025-10-23,C028,V002,P011,1,12000,Efectivo,16
TKT-6611,2025-10-23,C012,V001,P005,2,30000,Tarjeta Débito,10
TKT-5258,2025-10-24,C013,V003,P012,1,8000,Efectivo,16
TKT-5710,2025-10-24,C016,V006,P001,1,65000,Transferencia,6
TKT-6415,2025-10-24,C028,V003,P001,1,65000,Tarjeta Débito,8
TKT-7620,2025-10-24,C012,V002,P003,1,98000,Transferencia,18
TKT-5956,2025-10-24,C014,V002,P004,1,18500,Transferencia,9
TKT-5555,2025-10-24,C007,V003,P007,2,27000,Efectivo,18
TKT-5384,2025-10-24,C013,V002,P005,2,30000,Efectivo,9
TKT-5192,2025-10-24,C014,V002,P006,1,16500,Tarjeta Crédito,15
TKT-5780,2025-10-24,C005,V004,P006,1,16500,Transferencia,16
TKT-5756,2025-10-24,C020,V003,P002,1,58000,Tarjeta Débito,13
TKT-6443,2025-10-25,C021,V002,P011,4,48000,Tarjeta Débito,10
TKT-5617,2025-10-25,C008,V004,P005,2,30000,Tarjeta Crédito,9
TKT-5925,2025-10-25,C027,V004,P001,2,130000,Transferencia,5
TKT-6981,2025-10-25,C014,V001,P011,2,24000,Transferencia,10
TKT-5511,2025-10-25,C001,V003,P006,2,33000,Tarjeta Crédito,15
TKT-6424,2025-10-25,C001,V003,P010,5,140000,Tarjeta Crédito,19
TKT-6725,2025-10-25,C018,V002,P006,1,16500,Tarjeta Débito,18
TKT-7831,2025-10-25,C014,V005,P008,2,12000,Tarjeta Débito,17
TKT-5271,2025-10-26,C020,V001,P007,1,13500,Transferencia,17
TKT-7073,2025-10-26,C003,V006,P004,2,37000,Transferencia,16
TKT-6146,2025-10-27,C030,V001,P001,2,130000,Transferencia,9
TKT-6087,2025-10-27,C012,V003,P011,5,60000,Tarjeta Débito,19
TKT-6280,2025-10-27,C006,V003,P010,3,84000,Tarjeta Crédito,16
TKT-5854,2025-10-27,C013,V006,P003,2,196000,Efectivo,14
TKT-6676,2025-10-27,C010,V005,P012,1,8000,Efectivo,7
TKT-5469,2025-10-27,C025,V006,P005,1,15000,Transferencia,12
TKT-5331,2025-10-27,C005,V006,P006,2,33000,Transferencia,12
TKT-5622,2025-10-27,C006,V005,P010,4,112000,Tarjeta Débito,18
TKT-6697,2025-10-27,C030,V005,P012,1,8000,Tarjeta Crédito,13
TKT-7084,2025-10-27,C008,V001,P012,1,8000,Tarjeta Crédito,11
TKT-7642,2025-10-27,C026,V002,P004,1,18500,Tarjeta Crédito,20
TKT-5670,2025-10-27,C012,V002,P005,2,30000,Transferencia,7
TKT-7584,2025-10-28,C018,V005,P012,4,32000,Tarjeta Crédito,11
TKT-7281,2025-10-28,C022,V004,P006,1,16500,Transferencia,6
TKT-6720,2025-10-28,C017,V005,P010,5,140000,Efectivo,17
TKT-7071,2025-10-28,C017,V004,P009,1,15000,Transferencia,19
TKT-7021,2025-10-28,C025,V004,P009,4,60000,Transferencia,10
TKT-5279,2025-10-28,C002,V006,P009,4,60000,Transferencia,18
TKT-6777,2025-10-29,C025,V006,P008,2,12000,Transferencia,10
TKT-6685,2025-10-29,C015,V004,P007,1,13500,Efectivo,19
TKT-7333,2025-10-29,C002,V003,P001,2,130000,Tarjeta Crédito,17
TKT-6156,2025-10-29,C013,V006,P008,2,12000,Tarjeta Crédito,17
TKT-5614,2025-10-30,C022,V002,P011,1,12000,Tarjeta Débito,2
TKT-7352,2025-10-30,C017,V006,P005,2,30000,Transferencia,20
TKT-6869,2025-10-30,C011,V003,P010,1,28000,Tarjeta Débito,16
TKT-5656,2025-10-30,C023,V001,P008,1,6000,Efectivo,10
TKT-6166,2025-10-30,C030,V002,P009,4,60000,Tarjeta Débito,18
TKT-7934,2025-10-30,C004,V005,P008,1,6000,Efectivo,10
TKT-7733,2025-10-30,C008,V006,P010,4,112000,Tarjeta Crédito,18
TKT-5996,2025-10-31,C007,V006,P005,2,30000,Efectivo,7
TKT-6669,2025-10-31,C019,V006,P010,3,84000,Transferencia,16
TKT-6507,2025-10-31,C025,V006,P006,2,33000,Tarjeta Crédito,13
TKT-7195,2025-10-31,C013,V003,P008,1,6000,Tarjeta Débito,7
TKT-7848,2025-11-01,C012,V006,P012,5,40000,Tarjeta Débito,9
TKT-7904,2025-11-01,C030,V004,P008,2,12000,Transferencia,1
TKT-7314,2025-11-01,C023,V002,P010,3,84000,Tarjeta Crédito,12
TKT-6176,2025-11-01,C005,V005,P012,2,16000,Efectivo,10
TKT-5753,2025-11-01,C011,V005,P010,2,56000,Transferencia,14
TKT-5748,2025-11-02,C007,V004,P006,2,33000,Tarjeta Débito,10
TKT-5625,2025-11-02,C003,V006,P001,1,65000,Efectivo,10
TKT-6577,2025-11-02,C017,V006,P005,1,15000,Tarjeta Crédito,17
TKT-7083,2025-11-02,C027,V002,P010,2,56000,Tarjeta Crédito,6
TKT-7399,2025-11-02,C010,V004,P008,1,6000,Tarjeta Crédito,19
TKT-7777,2025-11-03,C013,V001,P004,2,37000,Transferencia,18
TKT-5237,2025-11-03,C009,V006,P010,4,112000,Efectivo,16
TKT-5034,2025-11-03,C014,V001,P003,1,98000,Tarjeta Crédito,14
TKT-7929,2025-11-03,C008,V001,P006,2,33000,Efectivo,18
TKT-5207,2025-11-03,C004,V005,P003,2,196000,Tarjeta Débito,8
TKT-7732,2025-11-03,C016,V003,P008,2,12000,Tarjeta Débito,7
TKT-6724,2025-11-03,C010,V002,P003,2,196000,Efectivo,9
TKT-6702,2025-11-03,C008,V004,P007,2,27000,Tarjeta Crédito,17
TKT-7229,2025-11-03,C027,V006,P006,2,33000,Tarjeta Débito,5
TKT-5313,2025-11-04,C001,V005,P010,5,140000,Tarjeta Crédito,14
TKT-7791,2025-11-04,C006,V002,P011,4,48000,Tarjeta Débito,22
TKT-6354,2025-11-04,C006,V006,P009,1,15000,Transferencia,18
TKT-7070,2025-11-04,C004,V004,P008,1,6000,Tarjeta Crédito,13
TKT-5971,2025-11-04,C001,V003,P003,1,98000,Tarjeta Débito,6
TKT-5960,2025-11-04,C003,V003,P007,1,13500,Tarjeta Crédito,18
TKT-5621,2025-11-05,C013,V006,P006,2,33000,Efectivo,14
TKT-7027,2025-11-05,C003,V003,P002,2,116000,Tarjeta Débito,7
TKT-6734,2025-11-05,C003,V001,P008,1,6000,Tarjeta Crédito,7
TKT-5732,2025-11-05,C016,V005,P006,1,16500,Tarjeta Débito,19
TKT-6027,2025-11-05,C004,V006,P002,2,116000,Tarjeta Crédito,16
TKT-5831,2025-11-05,C018,V004,P007,2,27000,Efectivo,18
TKT-5709,2025-11-05,C020,V002,P002,1,58000,Efectivo,18
TKT-7631,2025-11-05,C023,V003,P011,5,60000,Transferencia,14
TKT-7233,2025-11-05,C028,V002,P008,1,6000,Transferencia,13
TKT-6705,2025-11-06,C023,V004,P007,2,27000,Transferencia,11
TKT-6988,2025-11-06,C001,V005,P003,1,98000,Tarjeta Débito,10
TKT-7167,2025-11-06,C022,V004,P007,1,13500,Efectivo,11
TKT-6559,2025-11-06,C011,V002,P004,2,37000,Transferencia,17
TKT-6438,2025-11-06,C022,V003,P011,2,24000,Tarjeta Crédito,15
TKT-6298,2025-11-06,C020,V002,P002,2,116000,Tarjeta Débito,18
TKT-5597,2025-11-07,C009,V003,P004,2,37000,Transferencia,12
TKT-5332,2025-11-07,C026,V004,P011,2,24000,Tarjeta Crédito,15
TKT-5565,2025-11-07,C006,V001,P006,1,16500,Transferencia,15
TKT-5680,2025-11-07,C006,V005,P008,1,6000,Efectivo,14
TKT-5410,2025-11-07,C025,V002,P011,2,24000,Transferencia,16
TKT-7621,2025-11-07,C019,V003,P008,2,12000,Tarjeta Crédito,9
TKT-6474,2025-11-08,C008,V006,P001,1,65000,Efectivo,13
TKT-5549,2025-11-08,C019,V006,P010,4,112000,Tarjeta Crédito,7
TKT-5652,2025-11-08,C004,V006,P007,2,27000,Efectivo,11
TKT-7614,2025-11-08,C025,V005,P010,5,140000,Transferencia,12
TKT-5053,2025-11-08,C028,V005,P009,1,15000,Tarjeta Débito,15
TKT-5265,2025-11-08,C029,V003,P004,2,37000,Efectivo,20
TKT-5961,2025-11-09,C029,V002,P002,2,116000,Tarjeta Débito,15
TKT-5681,2025-11-09,C009,V002,P001,2,130000,Tarjeta Crédito,17
TKT-7013,2025-11-09,C018,V003,P004,1,18500,Tarjeta Crédito,13
TKT-7270,2025-11-09,C019,V005,P007,2,27000,Efectivo,15
TKT-6185,2025-11-09,C006,V003,P001,1,65000,Transferencia,7
TKT-5010,2025-11-09,C027,V002,P003,1,98000,Transferencia,9
TKT-5896,2025-11-10,C001,V006,P004,1,18500,Transferencia,10
TKT-6309,2025-11-10,C002,V005,P005,1,15000,Transferencia,12
TKT-5212,2025-11-10,C003,V005,P005,1,15000,Efectivo,6
TKT-5796,2025-11-10,C025,V003,P005,2,30000,Tarjeta Crédito,8
TKT-5771,2025-11-10,C008,V001,P003,2,196000,Tarjeta Crédito,9
TKT-5354,2025-11-10,C014,V005,P003,2,196000,Tarjeta Débito,20
TKT-7998,2025-11-10,C013,V002,P003,1,98000,Tarjeta Crédito,10
TKT-7940,2025-11-10,C024,V003,P009,3,45000,Efectivo,12
TKT-6163,2025-11-10,C030,V001,P009,5,75000,Efectivo,8
TKT-6084,2025-11-10,C022,V001,P002,2,116000,Efectivo,15
TKT-5404,2025-11-10,C013,V004,P005,1,15000,Tarjeta Crédito,10
TKT-5327,2025-11-10,C012,V006,P010,3,84000,Efectivo,9
TKT-6722,2025-11-11,C015,V005,P007,1,13500,Transferencia,13
TKT-7723,2025-11-11,C023,V002,P007,1,13500,Transferencia,0
TKT-5705,2025-11-11,C027,V004,P007,1,13500,Tarjeta Crédito,0
TKT-6690,2025-11-11,C002,V006,P003,2,196000,Efectivo,9
TKT-7097,2025-11-11,C022,V003,P010,3,84000,Transferencia,5
TKT-7401,2025-11-11,C011,V006,P010,3,84000,Efectivo,7
TKT-7822,2025-11-11,C023,V005,P010,3,84000,Tarjeta Débito,10
TKT-7130,2025-11-11,C017,V002,P005,2,30000,Efectivo,17
TKT-7378,2025-11-11,C002,V001,P006,1,16500,Tarjeta Crédito,14
TKT-7249,2025-11-11,C011,V001,P002,2,116000,Transferencia,13
TKT-5211,2025-11-12,C027,V001,P004,1,18500,Efectivo,10
TKT-5700,2025-11-12,C004,V001,P012,5,40000,Transferencia,19
TKT-6326,2025-11-12,C025,V003,P009,3,45000,Transferencia,11
TKT-5321,2025-11-12,C002,V001,P011,3,36000,Tarjeta Crédito,7
TKT-6658,2025-11-12,C027,V002,P008,1,6000,Tarjeta Débito,15
TKT-5269,2025-11-12,C010,V003,P001,1,65000,Efectivo,7
TKT-6088,2025-11-13,C014,V003,P012,2,16000,Tarjeta Crédito,10
TKT-5361,2025-11-13,C012,V006,P011,5,60000,Tarjeta Débito,13
TKT-7423,2025-11-13,C024,V005,P003,1,98000,Efectivo,18
TKT-6826,2025-11-13,C021,V005,P010,3,84000,Tarjeta Crédito,12
TKT-7458,2025-11-13,C017,V006,P012,3,24000,Efectivo,16
TKT-7359,2025-11-14,C004,V006,P007,1,13500,Tarjeta Débito,22
TKT-7332,2025-11-14,C022,V002,P001,1,65000,Transferencia,8
TKT-6057,2025-11-14,C022,V005,P008,2,12000,Tarjeta Crédito,9
TKT-7596,2025-11-14,C019,V003,P007,1,13500,Tarjeta Débito,11
TKT-7843,2025-11-14,C004,V006,P003,2,196000,Tarjeta Crédito,11
TKT-6742,2025-11-14,C025,V001,P011,4,48000,Efectivo,11
TKT-7173,2025-11-15,C001,V003,P010,1,28000,Tarjeta Crédito,19
TKT-6042,2025-11-15,C022,V003,P002,1,58000,Efectivo,16
TKT-5316,2025-11-15,C008,V003,P008,2,12000,Efectivo,15
TKT-6794,2025-11-15,C025,V001,P012,3,24000,Tarjeta Crédito,10
TKT-7346,2025-11-15,C011,V001,P001,2,130000,Tarjeta Crédito,18
TKT-5835,2025-11-16,C023,V003,P001,2,130000,Transferencia,20
TKT-5299,2025-11-16,C016,V005,P003,1,98000,Transferencia,18
TKT-7841,2025-11-16,C004,V004,P011,4,48000,Transferencia,0
TKT-7921,2025-11-16,C004,V004,P006,1,16500,Tarjeta Crédito,15
TKT-5504,2025-11-17,C004,V005,P007,1,13500,Transferencia,6
TKT-7963,2025-11-17,C009,V001,P006,2,33000,Tarjeta Débito,9
TKT-6447,2025-11-17,C012,V002,P011,5,60000,Tarjeta Débito,6
TKT-7187,2025-11-17,C020,V004,P006,1,16500,Transferencia,15
TKT-6688,2025-11-17,C013,V005,P001,2,130000,Tarjeta Débito,16
TKT-7603,2025-11-17,C005,V001,P003,2,196000,Transferencia,7
TKT-7804,2025-11-17,C012,V003,P002,1,58000,Tarjeta Débito,11
TKT-5193,2025-11-17,C014,V002,P008,2,12000,Transferencia,12
TKT-5055,2025-11-17,C006,V002,P005,2,30000,Tarjeta Débito,10
TKT-5035,2025-11-17,C003,V004,P008,2,12000,Tarjeta Débito,8
TKT-5601,2025-11-17,C030,V004,P005,2,30000,Tarjeta Crédito,11
TKT-5503,2025-11-17,C009,V004,P004,1,18500,Transferencia,17
TKT-6512,2025-11-18,C004,V006,P010,1,28000,Transferencia,7
TKT-5136,2025-11-18,C029,V001,P005,2,30000,Efectivo,7
TKT-5250,2025-11-18,C015,V005,P004,2,37000,Tarjeta Débito,10
TKT-5890,2025-11-18,C009,V004,P010,3,84000,Efectivo,19
TKT-5887,2025-11-19,C020,V005,P010,4,112000,Transferencia,16
TKT-6909,2025-11-19,C026,V001,P003,1,98000,Transferencia,16
TKT-5275,2025-11-19,C028,V003,P001,2,130000,Efectivo,10
TKT-5977,2025-11-19,C002,V004,P002,1,58000,Transferencia,14
TKT-7859,2025-11-19,C020,V006,P001,1,65000,Efectivo,1
TKT-7881,2025-11-19,C022,V006,P009,4,60000,Tarjeta Débito,15
TKT-6671,2025-11-20,C024,V005,P010,1,28000,Transferencia,19
TKT-7210,2025-11-20,C020,V002,P006,2,33000,Tarjeta Débito,15
TKT-7274,2025-11-20,C011,V004,P008,1,6000,Efectivo,18
TKT-6144,2025-11-20,C002,V001,P005,2,30000,Transferencia,16
TKT-6153,2025-11-20,C030,V004,P012,2,16000,Tarjeta Crédito,8
TKT-5217,2025-11-21,C022,V004,P002,2,116000,Efectivo,19
TKT-5712,2025-11-21,C017,V006,P005,1,15000,Transferencia,6
TKT-6569,2025-11-21,C010,V005,P006,2,33000,Tarjeta Crédito,13
TKT-7669,2025-11-21,C011,V001,P008,2,12000,Transferencia,8
TKT-6258,2025-11-21,C006,V003,P005,1,15000,Tarjeta Débito,1
TKT-7256,2025-11-21,C020,V002,P006,1,16500,Tarjeta Crédito,11
TKT-6738,2025-11-21,C009,V002,P004,1,18500,Tarjeta Débito,10
TKT-6254,2025-11-21,C028,V004,P006,1,16500,Transferencia,12
TKT-6901,2025-11-21,C023,V005,P005,2,30000,Tarjeta Crédito,14
TKT-6192,2025-11-21,C015,V001,P007,1,13500,Tarjeta Crédito,6
TKT-7099,2025-11-21,C030,V005,P001,2,130000,Efectivo,8
TKT-7751,2025-11-22,C030,V006,P004,2,37000,Transferencia,14
TKT-7510,2025-11-22,C009,V001,P012,2,16000,Tarjeta Débito,10
TKT-6692,2025-11-22,C007,V002,P007,2,27000,Transferencia,16
TKT-7286,2025-11-22,C016,V004,P002,2,116000,Efectivo,15
TKT-7578,2025-11-22,C025,V003,P012,2,16000,Tarjeta Crédito,18
TKT-5616,2025-11-22,C007,V005,P002,2,116000,Tarjeta Débito,16
TKT-7262,2025-11-22,C006,V002,P012,1,8000,Transferencia,11
TKT-5690,2025-11-23,C019,V003,P003,2,196000,Efectivo,16
TKT-5952,2025-11-23,C014,V005,P010,2,56000,Efectivo,9
